"TIME","GEO","UNIT","SEX","AGE","ICD10","Value"
"1997","HU23","Rate","Total","65 years or over","Intentional self-harm","49.5"
"1997","HU31","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","56.7"
"1997","HU31","Rate","Total","65 years or over","Intentional self-harm","58.2"
"1997","HU32","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","28.3"
"1997","HU32","Rate","Total","65 years or over","Intentional self-harm","93.9"
"1997","HU33","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","47.7"
"1997","HU33","Rate","Total","65 years or over","Intentional self-harm","95.0"
"1997","NL11","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","249.9"
"1997","NL11","Rate","Total","65 years or over","Intentional self-harm","21.0"
"1997","NL12","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","181.7"
"1997","NL12","Rate","Total","65 years or over","Intentional self-harm","12.6"
"1997","NL13","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","207.6"
"1997","NL13","Rate","Total","65 years or over","Intentional self-harm","27.6"
"1997","NL21","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","192.9"
"1997","NL21","Rate","Total","65 years or over","Intentional self-harm","14.7"
"1997","NL22","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","168.9"
"1997","NL22","Rate","Total","65 years or over","Intentional self-harm","15.8"
"1997","NL23","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","126.1"
"1997","NL23","Rate","Total","65 years or over","Intentional self-harm","11.5"
"1997","NL31","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","186.2"
"1997","NL31","Rate","Total","65 years or over","Intentional self-harm","14.1"
"1997","NL32","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","218.0"
"1997","NL32","Rate","Total","65 years or over","Intentional self-harm","15.5"
"1997","NL33","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","206.7"
"1997","NL33","Rate","Total","65 years or over","Intentional self-harm","12.5"
"1997","NL34","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","202.5"
"1997","NL34","Rate","Total","65 years or over","Intentional self-harm","15.1"
"1997","NL41","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","156.8"
"1997","NL41","Rate","Total","65 years or over","Intentional self-harm","15.8"
"1997","NL42","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","205.9"
"1997","NL42","Rate","Total","65 years or over","Intentional self-harm","15.7"
"1997","AT11","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","8.4"
"1997","AT11","Rate","Total","65 years or over","Intentional self-harm","16.7"
"1997","AT12","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","11.6"
"1997","AT12","Rate","Total","65 years or over","Intentional self-harm","36.5"
"1997","AT13","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","9.1"
"1997","AT13","Rate","Total","65 years or over","Intentional self-harm","36.6"
"1997","AT21","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","5.6"
"1997","AT21","Rate","Total","65 years or over","Intentional self-harm","51.8"
"1997","AT22","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","5.7"
"1997","AT22","Rate","Total","65 years or over","Intentional self-harm","43.2"
"1997","AT31","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","4.6"
"1997","AT31","Rate","Total","65 years or over","Intentional self-harm","42.9"
"1997","AT32","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","3.0"
"1997","AT32","Rate","Total","65 years or over","Intentional self-harm","58.2"
"1997","AT33","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","2.3"
"1997","AT33","Rate","Total","65 years or over","Intentional self-harm","22.3"
"1997","AT34","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","14.9"
"1997","AT34","Rate","Total","65 years or over","Intentional self-harm","29.8"
"1997","SE11","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","165.7"
"1997","SE11","Rate","Total","65 years or over","Intentional self-harm","22.7"
"1997","SE12","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","146.1"
"1997","SE12","Rate","Total","65 years or over","Intentional self-harm","18.8"
"1997","SE21","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","131.9"
"1997","SE21","Rate","Total","65 years or over","Intentional self-harm","16.4"
"1997","SE22","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","161.5"
"1997","SE22","Rate","Total","65 years or over","Intentional self-harm","20.0"
"1997","SE23","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","161.0"
"1997","SE23","Rate","Total","65 years or over","Intentional self-harm","17.9"
"1997","SE31","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","153.9"
"1997","SE31","Rate","Total","65 years or over","Intentional self-harm","19.7"
"1997","SE32","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","170.3"
"1997","SE32","Rate","Total","65 years or over","Intentional self-harm","7.7"
"1997","SE33","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","200.7"
"1997","SE33","Rate","Total","65 years or over","Intentional self-harm","11.3"
"1997","NO01","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","100.9"
"1997","NO01","Rate","Total","65 years or over","Intentional self-harm","15.2"
"1997","NO02","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","136.5"
"1997","NO02","Rate","Total","65 years or over","Intentional self-harm","19.9"
"1997","NO03","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","122.2"
"1997","NO03","Rate","Total","65 years or over","Intentional self-harm","19.5"
"1997","NO04","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","139.9"
"1997","NO04","Rate","Total","65 years or over","Intentional self-harm","12.8"
"1997","NO05","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","106.4"
"1997","NO05","Rate","Total","65 years or over","Intentional self-harm","16.1"
"1997","NO06","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","113.8"
"1997","NO06","Rate","Total","65 years or over","Intentional self-harm","13.0"
"1997","NO07","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","80.1"
"1997","NO07","Rate","Total","65 years or over","Intentional self-harm","11.4"
"1997","UKC1","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","93.9"
"1997","UKC1","Rate","Total","65 years or over","Intentional self-harm","8.4"
"1997","UKC2","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","131.4"
"1997","UKC2","Rate","Total","65 years or over","Intentional self-harm","6.8"
"1997","UKD1","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","93.0"
"1997","UKD1","Rate","Total","65 years or over","Intentional self-harm","12.6"
"1997","UKD3","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","99.1"
"1997","UKD3","Rate","Total","65 years or over","Intentional self-harm","4.2"
"1997","UKD4","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","84.5"
"1997","UKD4","Rate","Total","65 years or over","Intentional self-harm","6.4"
"1997","UKE1","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","90.8"
"1997","UKE1","Rate","Total","65 years or over","Intentional self-harm","7.6"
"1997","UKE2","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","117.9"
"1997","UKE2","Rate","Total","65 years or over","Intentional self-harm","10.7"
"1997","UKE3","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","141.6"
"1997","UKE3","Rate","Total","65 years or over","Intentional self-harm","9.7"
"1997","UKE4","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","112.5"
"1997","UKE4","Rate","Total","65 years or over","Intentional self-harm","6.4"
"1997","UKF1","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","123.7"
"1997","UKF1","Rate","Total","65 years or over","Intentional self-harm","7.6"
"1997","UKF2","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","114.4"
"1997","UKF2","Rate","Total","65 years or over","Intentional self-harm","10.3"
"1997","UKF3","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","95.6"
"1997","UKF3","Rate","Total","65 years or over","Intentional self-harm","6.9"
"1997","UKG1","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","115.8"
"1997","UKG1","Rate","Total","65 years or over","Intentional self-harm","6.1"
"1997","UKG2","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","85.6"
"1997","UKG2","Rate","Total","65 years or over","Intentional self-harm","2.6"
"1997","UKG3","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","90.3"
"1997","UKG3","Rate","Total","65 years or over","Intentional self-harm","6.7"
"1997","UKH1","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","113.7"
"1997","UKH1","Rate","Total","65 years or over","Intentional self-harm","8.4"
"1997","UKH2","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","94.3"
"1997","UKH2","Rate","Total","65 years or over","Intentional self-harm","8.5"
"1997","UKH3","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","110.1"
"1997","UKH3","Rate","Total","65 years or over","Intentional self-harm","6.5"
"1997","UKJ1","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","99.1"
"1997","UKJ1","Rate","Total","65 years or over","Intentional self-harm","8.5"
"1997","UKJ2","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","111.6"
"1997","UKJ2","Rate","Total","65 years or over","Intentional self-harm","12.4"
"1997","UKJ3","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","150.9"
"1997","UKJ3","Rate","Total","65 years or over","Intentional self-harm","6.7"
"1997","UKJ4","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","91.7"
"1997","UKJ4","Rate","Total","65 years or over","Intentional self-harm","4.3"
"1997","UKK1","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","120.0"
"1997","UKK1","Rate","Total","65 years or over","Intentional self-harm","5.8"
"1997","UKK2","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","108.9"
"1997","UKK2","Rate","Total","65 years or over","Intentional self-harm","8.5"
"1997","UKM","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","155.6"
"1997","UKM","Rate","Total","65 years or over","Intentional self-harm","9.5"
"1997","UKN0","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","32.5"
"1997","UKN0","Rate","Total","65 years or over","Intentional self-harm","5.0"
"1998","CZ01","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","0.5"
"1998","CZ01","Rate","Total","65 years or over","Intentional self-harm","30.7"
"1998","CZ04","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","0.7"
"1998","CZ04","Rate","Total","65 years or over","Intentional self-harm","37.9"
"1998","CZ05","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","0.0"
"1998","CZ05","Rate","Total","65 years or over","Intentional self-harm","34.3"
"1998","CZ06","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","0.4"
"1998","CZ06","Rate","Total","65 years or over","Intentional self-harm","17.2"
"1998","CZ07","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","1.2"
"1998","CZ07","Rate","Total","65 years or over","Intentional self-harm","25.9"
"1998","DE1","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","41.6"
"1998","DE1","Rate","Total","65 years or over","Intentional self-harm","26.0"
"1998","DE2","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","36.8"
"1998","DE2","Rate","Total","65 years or over","Intentional self-harm","28.4"
"1998","DE3","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","30.6"
"1998","DE3","Rate","Total","65 years or over","Intentional self-harm","22.5"
"1998","DE4","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","9.1"
"1998","DE4","Rate","Total","65 years or over","Intentional self-harm","29.3"
"1998","DE5","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","42.0"
"1998","DE5","Rate","Total","65 years or over","Intentional self-harm","26.9"
"1998","DE6","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","58.7"
"1998","DE6","Rate","Total","65 years or over","Intentional self-harm","41.8"
"1998","DE7","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","25.1"
"1998","DE7","Rate","Total","65 years or over","Intentional self-harm","23.2"
"1998","DE8","Rate","Total","65 years or over","Mental and behavioural disorders (F00-F99)","20.4"
